FIPS_Code,Rural Urban Continuum Code,Economic typology 2015,Death rate,Net Migration rate,Less than HS rate,HS Graduate rate,Some College rate,Bachelor+ rate,Unemployment rate ,Median Household Income (% of State Total),Poverty rate,Poverty Rate 0-17,Median household income,Population Estimate ,Male Rate,Female Rate,UNDER5_RATE,AGE513_RATE,AGE1417_RATE,AGE1824_RATE,AGE2529_RATE,AGE3034_RATE,AGE3539_RATE,AGE4044_RATE,AGE4549_RATE,AGE5054_RATE,AGE5559_RATE,AGE6064_RATE,AGE6569_RATE,AGE7074_RATE,AGE7579_RATE,AGE8084_RATE,AGE85PLUS_RATE,MEDIAN_AGE_TOT,White Male rate,White Female Rate,Black Male Rate,Black Female Rate,Native American Male Rate,Native American Female Rate,Asian Alone Male,Asian Alone Female,Hawaiian Pacific Male,Hawaiian Pacific Female,Multi Male Rate,Multi Female Rate,White alone or in combination Rate,Black alone or in combination Rate,Native American alone or in combination Rate,Asian American alone or in combination Rate,Hawaiian alone or in combination Rate,Republican
1001,2,0,10.3,8.7,9.721097947,32.67593887,29.32028356,28.28267962,2.2,117.5,11.7,17,68857,60342,0.485184449,0.514815551,0.059941666,0.115193398,0.058350734,0.075436678,0.059543933,0.069089523,0.069205528,0.065029333,0.061814325,0.066835703,0.065443638,0.06628882,0.053677372,0.04215969,0.033210699,0.021610155,0.017168804,39.5,0.365218256,0.379387491,0.100344702,0.113718471,0.002452686,0.002502403,0.005667694,0.007424348,0.000795466,0.000596599,0.010705644,0.011186238,0.764658115,0.226641477,0.010771933,0.018395148,0.002535547,1
1003,3,5,10.6,28.4,8.268600135,27.54203782,31.391725,32.79763704,2.3,120.1,10,14.1,74248,253507,0.487154201,0.512845799,0.050728382,0.10620614,0.052566596,0.070360976,0.05169877,0.058262691,0.058353418,0.062317806,0.060010177,0.066873893,0.067146075,0.074877617,0.071027624,0.058771553,0.045418864,0.02625963,0.019119788,44.2,0.426295921,0.447435377,0.041257243,0.04312307,0.004319407,0.00416951,0.004769099,0.006745376,0.000303739,0.000390522,0.010208791,0.010981945,0.893707077,0.094151246,0.016985724,0.016583369,0.000812601,1
1005,6,3,14.2,-1.3,22.18629453,37.60494668,28.74404357,11.46471523,4.4,68.9,25.5,34.8,45298,24585,0.531462274,0.468537726,0.053162497,0.100833842,0.052145617,0.080658938,0.064470205,0.067114094,0.064063453,0.06239577,0.057067317,0.062517795,0.0633313,0.066422615,0.058938377,0.055480984,0.044376652,0.025584706,0.021435835,41.5,0.263900752,0.232377466,0.250193207,0.220947732,0.005043726,0.003254017,0.002399837,0.003416718,0.001708359,0.001342282,0.008216392,0.007199512,0.509294285,0.481309742,0.013504169,0.007931666,0.002115111,1
1007,1,0,13.2,-3.1,19.65978281,41.12736175,27.7446488,11.46820664,2.5,91,19.4,21.4,56025,21868,0.527254436,0.472745564,0.053365648,0.097585513,0.04778672,0.076321566,0.069142125,0.072846168,0.067312969,0.063974758,0.066124017,0.069553686,0.067724529,0.065392354,0.056109384,0.046277666,0.038137918,0.023047375,0.019297604,41.2,0.389290287,0.377492226,0.124611304,0.081534663,0.003018109,0.002926651,0.001188952,0.001783428,0.001051765,0.00041156,0.008094019,0.008597037,0.781918785,0.215657582,0.012209621,0.005441741,0.001371868,1
1009,1,0,13,6.4,17.30379839,35.61757459,31.49959747,15.57902954,2.1,101.4,12.8,16.6,64962,59816,0.497458874,0.502541126,0.058395747,0.114300522,0.056623646,0.077621372,0.059348669,0.060301592,0.059566002,0.059733182,0.060886719,0.067891534,0.067055637,0.066336766,0.059231644,0.049903036,0.039939147,0.023054032,0.019810753,41.2,0.473017253,0.479537248,0.010983683,0.009395479,0.003343587,0.0030761,0.002424101,0.002006152,0.000835897,0.000501538,0.006854353,0.008024609,0.966363515,0.026481209,0.014143373,0.006670456,0.001120102,1
1011,8,3,13.3,-21.3,25.95554351,40.58010301,24.46462456,8.999728924,2.4,60,33.6,39.8,36204,9897,0.551682328,0.448317672,0.050116197,0.102051127,0.051833889,0.07446701,0.065373345,0.075578458,0.069212893,0.06456502,0.065878549,0.058300495,0.059614024,0.070324341,0.063655653,0.051328685,0.034656967,0.022835203,0.020208144,41,0.160957866,0.101040719,0.374355865,0.33292917,0.003536425,0.004344751,0.001717692,0.001717692,0.003233303,0.002627059,0.007881176,0.00565828,0.274022431,0.715671416,0.012428008,0.005355158,0.003839547,0
1013,6,0,16.1,-10.7,12.40504406,46.96140991,26.86873291,13.76481313,2.9,70.1,23.6,37.4,44729,18382,0.467794582,0.532205418,0.057665107,0.109618105,0.056087477,0.075726254,0.055761071,0.056957894,0.055652269,0.06299641,0.060058753,0.0625068,0.057121097,0.068654118,0.070503754,0.055815472,0.041290393,0.02551409,0.028070939,42.6,0.248503971,0.265585899,0.201882276,0.249374388,0.002502448,0.002665651,0.00783375,0.007017735,0.000272005,0.000326406,0.006800131,0.007235339,0.52709172,0.459580024,0.010227396,0.016755522,0.000489609,1
1015,3,4,14.2,8.2,13.91379552,34.48815292,31.05294619,20.54510537,2.8,88.4,20.1,28.5,51841,116429,0.484578584,0.515421416,0.056025561,0.104956669,0.052658702,0.109216776,0.061445173,0.065765402,0.058662361,0.061058671,0.057477089,0.059778921,0.060251312,0.065250067,0.061642718,0.050580182,0.036906613,0.021068634,0.017255151,39.2,0.359867387,0.376736037,0.105403293,0.11813208,0.002731278,0.002550911,0.003719005,0.005290778,0.00072147,0.000644169,0.012136152,0.01206744,0.758857329,0.237475199,0.012694432,0.014532462,0.001468706,1
1017,6,0,15,0.8,16.3780428,38.45368404,30.58323803,14.58503512,2.4,76.3,17.1,26,50390,34079,0.472196954,0.527803046,0.054109569,0.105754277,0.048739693,0.079843892,0.058833886,0.06558291,0.051820769,0.056486399,0.058687168,0.066874028,0.069602981,0.072243904,0.067842366,0.055136594,0.043047038,0.024589923,0.020804601,43.2,0.274597259,0.299333901,0.182663811,0.214618974,0.0022888,0.002230112,0.005311189,0.003609261,0.00041081,0.000146718,0.006925086,0.007864081,0.587399865,0.40649667,0.009566008,0.010915813,0.000880308,1
1019,8,0,16,19.4,16.1314374,37.3595356,30.56398786,15.94503914,2.4,88.1,15.6,20.5,56400,25666,0.5,0.5,0.047066158,0.092184213,0.047338892,0.068339437,0.05489753,0.05641705,0.047806437,0.051624718,0.057858646,0.069975844,0.07504091,0.079755318,0.083183979,0.06459908,0.051936414,0.029143614,0.022831762,48.1,0.460531442,0.463219824,0.022909686,0.019792722,0.004207902,0.004013091,0.001597444,0.002727344,0.000311696,0.00019481,0.01044183,0.010052209,0.942920595,0.052481883,0.018351126,0.006701473,0.000623393,1
1021,1,0,12.7,13.6,15.81292484,41.23979575,27.70026344,15.24701597,2.2,103.6,15.3,21.5,59165,46431,0.491460447,0.508539553,0.061295255,0.120802912,0.058301566,0.083112576,0.060907583,0.06497814,0.059830717,0.061230643,0.061532166,0.06456893,0.063901273,0.063965885,0.057892356,0.047511361,0.033856691,0.02084814,0.015463807,39.2,0.426202322,0.44108462,0.049600482,0.053606427,0.004135168,0.002972152,0.001873748,0.002627555,0.001184553,0.00064612,0.008464173,0.007602679,0.882061554,0.112791023,0.012620878,0.007107321,0.001679912,1
1023,9,3,16.2,-7,15.78128473,40.47566126,29.82885086,13.91420316,4,74.5,24.8,35.8,47432,12252,0.476248776,0.523751224,0.052562847,0.097127,0.047257591,0.071416912,0.051501796,0.05582762,0.047992165,0.053868756,0.055419523,0.064479269,0.071172054,0.083251714,0.073212537,0.064152791,0.050195886,0.032484492,0.028077049,47.2,0.285749265,0.291952334,0.183643487,0.223718577,0.001305909,0.00122429,0.000897813,0.00244858,0,0,0.004652302,0.004407444,0.586353248,0.412830558,0.005386876,0.004570682,0.000244858,1
1025,9,3,16.3,-7.3,14.73130402,42.37128899,27.47087561,15.42653138,5,75.2,19,28.7,50868,22337,0.473698348,0.526301652,0.060706451,0.106146752,0.052200385,0.079822716,0.059050007,0.060303532,0.051081166,0.05855755,0.057304025,0.063750727,0.068988674,0.072435869,0.063705959,0.048977034,0.042530331,0.028786319,0.025652505,42.7,0.255540135,0.266956171,0.207816627,0.247168375,0.002999508,0.003491964,0.001925057,0.002507051,0.000179075,0,0.005237946,0.00617809,0.532793124,0.461521243,0.010431123,0.006401934,0.000537225,1
1027,9,3,16.3,-0.1,17.24339604,37.01140462,30.50979628,15.23540306,2.4,83.1,16.9,25,52077,14111,0.487208561,0.512791439,0.055276026,0.102685848,0.051378357,0.069024166,0.058890227,0.05648076,0.054709092,0.057189427,0.05775636,0.066969031,0.075189568,0.075898235,0.067890298,0.055063426,0.040606619,0.029126214,0.025866345,44.5,0.405782723,0.423428531,0.066189498,0.072213167,0.002692935,0.003685068,0.001771667,0.001700801,0,0,0.010771738,0.011763872,0.850400397,0.153355538,0.012472539,0.00644887,0.000354333,1
1029,8,0,14.8,20.7,14.60270693,38.94668999,28.23865206,18.21195102,2.3,82.5,15.8,21.7,59526,15639,0.49574781,0.50425219,0.059147004,0.116311785,0.05620564,0.06873841,0.055630155,0.064837905,0.056141697,0.058187864,0.059722489,0.068802353,0.070592749,0.070464863,0.057484494,0.052049364,0.042010359,0.024106401,0.019566468,41.9,0.46812456,0.476245284,0.01630539,0.01464288,0.001982224,0.002557708,0.001087026,0.00140674,0.00070337,6.39E-05,0.007545239,0.009335635,0.960163693,0.041115161,0.009591406,0.005051474,0.001023083,1
1031,4,0,11.4,13.8,13.97680468,29.08085844,35.41350531,21.52883156,2.5,104.6,16.5,21,64737,55643,0.495677803,0.504322197,0.060834247,0.119781464,0.060349011,0.078446525,0.06013335,0.063745664,0.064554391,0.067609583,0.063817551,0.06663911,0.059558255,0.059055047,0.055820139,0.045288716,0.036877954,0.01940945,0.018079543,39.4,0.379113276,0.379706342,0.083586435,0.087450353,0.006865194,0.007673921,0.006577647,0.010783028,0.002803587,0.001833115,0.016731664,0.016875438,0.789317614,0.186815952,0.026274644,0.026472333,0.00388189,1
1033,3,0,13.8,9.2,12.45058324,34.55512714,32.72243643,20.27185319,2.9,91.4,15.4,20.5,57770,58361,0.479686777,0.520313223,0.056835901,0.105601343,0.051249979,0.072308562,0.061119583,0.066122925,0.061308065,0.059457514,0.05654461,0.064769281,0.066739775,0.068247631,0.066362811,0.054779733,0.039752574,0.026387485,0.022412227,42.1,0.389935059,0.412998406,0.071640308,0.085759326,0.00383818,0.003375542,0.003221329,0.00474632,0.00029129,0.000308425,0.010760611,0.013125203,0.825619849,0.1712959,0.01557547,0.010640668,0.000736793,1
1035,9,0,18.3,1.8,12.51384275,48.08662483,26.2704565,13.12907592,3.5,60.5,26.5,43.1,46702,11174,0.483712189,0.516287811,0.056649365,0.099695722,0.047700018,0.070520852,0.053606587,0.057544299,0.048684446,0.05163773,0.054233041,0.062287453,0.068641489,0.076516914,0.077143369,0.059065688,0.054233041,0.032933596,0.02890639,46.3,0.259262574,0.256219796,0.207982817,0.244048684,0.003937713,0.002863791,0.002505817,0.002953284,0.000447467,0.000178987,0.009575801,0.010023268,0.533202076,0.462949705,0.014676929,0.008143905,0.000626454,1
1037,8,3,16.9,4.7,17.22747322,39.50850662,28.39319471,14.87082546,2.6,82.9,18.2,28,59736,10268,0.505648617,0.494351383,0.043338527,0.079664979,0.03915076,0.059018309,0.053856642,0.052980132,0.051324503,0.051519283,0.05746007,0.07615894,0.07723023,0.091351772,0.088917024,0.069633814,0.050058434,0.031846513,0.026490066,50.8,0.348071679,0.332294507,0.140825867,0.146474484,0.004772108,0.003700818,0.00077912,0.001363459,0.00087651,0.001168679,0.010323335,0.009349435,0.698578107,0.297331515,0.017627581,0.004285158,0.001071289,1
1039,6,0,17.3,15.6,13.8176046,36.83056805,32.17430742,17.17751994,2.7,78.7,16.7,22.4,50119,37952,0.482029933,0.517970067,0.057309233,0.112747681,0.05227656,0.073408516,0.053646712,0.059575253,0.056676855,0.058705734,0.054015599,0.061893971,0.064555228,0.069904089,0.070009486,0.054779722,0.044582631,0.027719224,0.028193508,42.9,0.408542369,0.432072091,0.056834949,0.068718381,0.004163153,0.003767917,0.002740304,0.003056492,7.90E-05,0.000105396,0.00967011,0.010249789,0.859638491,0.137410413,0.015414207,0.007166948,0.000237142,1
1041,8,3,17.2,9.3,17.42091388,41.30052724,24.47275923,16.80579965,2.7,82.3,19.5,27.1,49128,13101,0.490649569,0.509350431,0.057934509,0.118387909,0.055339287,0.073505839,0.057247538,0.066712465,0.055262957,0.057781849,0.056026258,0.063735593,0.066025494,0.071063278,0.066407144,0.051217464,0.042210518,0.021143424,0.019998473,41.4,0.351652546,0.365010305,0.111212885,0.122357072,0.003740173,0.003663842,0.007938325,0.005801084,0.00038165,0.00045798,0.015723991,0.012060148,0.743073048,0.251889169,0.015800321,0.016258301,0.00053431,1
1043,4,0,12.5,16.3,15.00480769,30.98237179,34.92628205,19.08653846,2,103.5,15.5,21.3,61231,92016,0.497967745,0.502032255,0.057098765,0.113708485,0.052903843,0.074084942,0.061348026,0.069020605,0.060478612,0.060196053,0.060924187,0.062423926,0.065858112,0.067836029,0.061782733,0.049882629,0.040243001,0.024365328,0.017844723,41,0.474928273,0.481959659,0.008302904,0.00556425,0.003466788,0.003303773,0.003032081,0.003716745,0.000456442,0.000489045,0.007781255,0.006998783,0.970809424,0.018964093,0.015138672,0.008802817,0.000630325,1
1045,4,3,12.5,6.2,14.27642469,31.18053913,35.21518089,19.32785528,2.5,84.7,16.6,22,54697,49871,0.490545608,0.509454392,0.068576928,0.115477933,0.049427523,0.081851176,0.071965671,0.072948206,0.062220529,0.057388061,0.053698542,0.057207596,0.059513545,0.064125444,0.060816908,0.047783281,0.035451465,0.023099597,0.018447595,38.1,0.362515289,0.361191875,0.100419081,0.118004451,0.005213451,0.004210864,0.00555433,0.009063384,0.000982535,0.000902328,0.015860921,0.01608149,0.752401195,0.234886006,0.019811113,0.022457941,0.001784604,1
1047,4,3,15.7,-11.6,12.94154546,39.04026346,31.01109499,17.00709609,5.4,59.1,31.4,46.5,39013,36165,0.465505323,0.534494677,0.059007328,0.112456795,0.061606526,0.081819439,0.052951749,0.057569473,0.055412692,0.057265312,0.054113093,0.057375916,0.06356975,0.075708558,0.070261302,0.056518734,0.039955758,0.024498825,0.019908752,41.7,0.131895479,0.138974146,0.323517213,0.386063874,0.001824969,0.001161344,0.003124568,0.002986313,0.000304161,0.000165906,0.004838933,0.005143094,0.27974561,0.71602378,0.006166183,0.007438131,0.000497719,0
1049,6,3,13.1,8.2,21.05480357,33.64765599,31.41713437,13.88040607,2.3,83.8,21.6,28.8,50614,72569,0.49991043,0.50008957,0.058275572,0.118866183,0.06086621,0.08575287,0.059942951,0.062616269,0.055643594,0.059074812,0.062230429,0.067067205,0.064324987,0.064380107,0.058716532,0.0486847,0.03683391,0.020697543,0.016026127,39.8,0.459094104,0.461781201,0.010293652,0.009797572,0.011023991,0.010789731,0.002838678,0.002659538,0.004147777,0.002811118,0.01251223,0.01225041,0.944356406,0.027187918,0.038294589,0.007813254,0.004409596,1
1051,2,0,10.5,9.5,10.41087926,34.46766587,30.72711415,24.39434072,2.1,119.7,12.5,17,73125,90441,0.486438673,0.513561327,0.052409858,0.109032408,0.053404982,0.083468781,0.06235004,0.074457381,0.067712652,0.065556551,0.062836545,0.065777689,0.064616711,0.067602083,0.059032961,0.044327241,0.033038113,0.01971451,0.014661492,39.8,0.361362656,0.386262868,0.109319888,0.110845745,0.002543094,0.002432525,0.003449763,0.003836755,0.000619188,0.00057496,0.009144083,0.009608474,0.764741655,0.229586139,0.011587665,0.011731405,0.001072522,1
1053,6,0,15.9,2.1,17.46735166,43.19385074,26.84811169,12.49068591,3.1,80,21.3,29,50333,36558,0.5,0.5,0.058892718,0.113025877,0.054461404,0.075879424,0.061846928,0.071256633,0.06034247,0.061764867,0.058099458,0.066770611,0.060643361,0.06690738,0.057771213,0.049510367,0.037474698,0.025083429,0.020269161,40.4,0.306936922,0.314431862,0.158597297,0.152387986,0.018272334,0.017998796,0.001504459,0.001832704,0.000492368,0.00021883,0.014196619,0.013129821,0.646370152,0.326193993,0.046966464,0.007221402,0.000820614,1
1055,3,0,15.8,7.8,14.22213036,33.96858206,34.33236875,17.47691884,2.8,92.9,19.6,25.5,52504,103241,0.485436987,0.514563013,0.056295464,0.110547166,0.051956103,0.076597476,0.061080385,0.06279482,0.058048643,0.061351595,0.061138501,0.069429781,0.063802172,0.066504586,0.063899032,0.055249368,0.041214246,0.023401556,0.016689106,41.9,0.393671119,0.413808468,0.071299193,0.081295222,0.004184384,0.003632278,0.004261873,0.004097209,0.002014703,0.001840354,0.010005715,0.009889482,0.826270571,0.162968201,0.01586579,0.010916206,0.0022956,1
1057,8,0,17.2,-1.1,14.76827094,37.89661319,31.73796791,15.59714795,2.9,82.4,16.2,22,49235,15967,0.493392622,0.506607378,0.056115739,0.106093819,0.052921651,0.072775099,0.057681468,0.062128139,0.057744097,0.05674203,0.054988414,0.064883823,0.065447485,0.069894157,0.066261665,0.059560343,0.045030375,0.03024989,0.021481806,43,0.419928603,0.436838479,0.058495647,0.055301559,0.002630425,0.002379909,0.001878875,0.003569863,0,0.000125258,0.010459072,0.008392309,0.874240621,0.126323041,0.010083297,0.007953905,0.000438404,1
1059,6,3,14.1,-2.8,20.51427491,39.40253356,25.19379845,14.88939308,2.6,83.1,22.5,34.4,49682,31802,0.500534558,0.499465442,0.067951701,0.125432363,0.058266776,0.082573423,0.055876989,0.062920571,0.058455443,0.059335891,0.060342117,0.066159361,0.062731904,0.06298346,0.05615999,0.046034841,0.033111125,0.022702975,0.018961072,39,0.453241934,0.459310735,0.02480976,0.019055405,0.009181812,0.009244702,0.002201119,0.00179234,0.000723225,0.00144645,0.010376706,0.00861581,0.930287403,0.053487202,0.026696434,0.006194579,0.001194893,1
1061,3,0,16.8,14.4,16.79055301,37.35568559,32.5372977,13.3164637,2.4,86.4,19.2,27,50006,26988,0.490440196,0.509559804,0.052504817,0.111456944,0.055654365,0.073773529,0.052319549,0.061175337,0.057914629,0.05961909,0.058211057,0.066399881,0.070957463,0.068548985,0.068474878,0.054283385,0.042352157,0.024825849,0.021528087,43,0.424929598,0.440343857,0.043537869,0.046687417,0.00644731,0.006187935,0.002408478,0.002593745,0.000444642,0.000333482,0.012672299,0.013413369,0.889284126,0.10486142,0.022380317,0.00855936,0.00074107,1
1063,2,0,17,-9.2,17.9939325,45.63898369,23.89078498,12.47629882,4.8,59.4,31,46.8,34619,7341,0.465331699,0.534668301,0.061163329,0.104890342,0.049993189,0.076964991,0.054624711,0.057757799,0.046315216,0.055578259,0.048903419,0.052036507,0.062253099,0.071107479,0.079961858,0.073287018,0.043999455,0.029696227,0.031467103,44.4,0.088135131,0.094537529,0.368069745,0.428415747,0.002451982,0.002315761,0.001770876,0.001770876,0,0,0.004903964,0.007628389,0.194387686,0.803432775,0.008718158,0.005721291,0.000136221,0
1065,2,0,17,22.2,18.10794543,38.2423756,26.87600321,16.77367576,3.3,74.9,23,32.2,42380,14888,0.472528211,0.527471789,0.066496507,0.124193982,0.053936056,0.075765717,0.063876948,0.063876948,0.057428802,0.058033315,0.053331542,0.053062869,0.059578184,0.068713057,0.066295003,0.054674906,0.035800645,0.024046212,0.020889307,39.5,0.201303063,0.200967222,0.263500806,0.316227834,0.001074691,0.002015046,0.001612037,0.002350887,6.72E-05,0.000335841,0.004970446,0.00557496,0.411472327,0.585236432,0.006851155,0.006246642,0.000268673,0
1067,3,0,14.7,17.9,17.76450244,32.37698475,28.17953152,21.67898129,2.6,95,16.4,22.7,55598,17899,0.480473769,0.519526231,0.049276496,0.102910777,0.052461031,0.067378066,0.050673222,0.055980781,0.055533829,0.063578971,0.063243757,0.06598134,0.064752221,0.066372423,0.073747137,0.06654003,0.050282139,0.028213867,0.023073915,45.2,0.354153863,0.372031957,0.110788312,0.132465501,0.003743226,0.001955417,0.002458238,0.003296274,0.000167607,0.000167607,0.009162523,0.009609475,0.743449355,0.254986312,0.011397285,0.008045142,0.00055869,1
1069,3,0,12.5,4.2,12.60034904,32.08887099,32.54262317,22.7681568,2.6,95.2,16.5,24.6,59412,108462,0.479200089,0.520799911,0.061431653,0.112481791,0.054304733,0.077704634,0.060887684,0.064022423,0.063773487,0.062547252,0.058933083,0.062869945,0.062491933,0.066659291,0.061025981,0.050257233,0.039313308,0.022874371,0.018421198,40.4,0.330779443,0.348721211,0.127952647,0.148798658,0.002701407,0.003411333,0.005439693,0.007163799,0.000534749,0.000608508,0.011792148,0.012096402,0.700669359,0.29021224,0.013977245,0.017591415,0.001189357,1
1071,6,3,15.8,15.8,17.94404856,37.88070731,28.62496701,15.55027712,2.5,87,16,19.2,51479,53467,0.494061758,0.505938242,0.054987188,0.102006845,0.050835095,0.074644173,0.057923579,0.061589392,0.054856266,0.059588157,0.062861204,0.069500814,0.066564423,0.071745189,0.070548189,0.05451961,0.043110704,0.025024782,0.019694391,43.6,0.449604429,0.461181663,0.017749266,0.016963735,0.007743094,0.008023641,0.002880281,0.003198234,0.000729422,0.000692016,0.015355266,0.015878953,0.940467952,0.044756579,0.035535938,0.008584735,0.001009969,1
1073,1,0,11.4,-3.9,9.008057757,25.89349154,29.16168969,35.93676101,2.5,103.8,16,21.5,64726,662895,0.473885004,0.526114996,0.05969422,0.114645608,0.053720423,0.093420527,0.067303268,0.072239193,0.066315178,0.064218315,0.057921692,0.059599182,0.05730621,0.061350591,0.057313753,0.047275964,0.031415232,0.019063351,0.017197294,37.9,0.257962422,0.270787983,0.19766328,0.235961955,0.001624692,0.001618658,0.0089969,0.009852239,0.000297181,0.000250417,0.007340529,0.007643744,0.541760007,0.442091131,0.007841363,0.023107732,0.000523461,0
1075,8,3,17.4,2.7,16.10014248,41.02381437,31.28434765,11.5916955,2.8,86.3,16.4,23,50929,13661,0.494473318,0.505526682,0.059000073,0.105263158,0.056291633,0.072908279,0.050362345,0.056364834,0.054974014,0.054242003,0.0608301,0.067637801,0.06280653,0.072029866,0.068809018,0.055925628,0.046482688,0.030012444,0.026059586,44.1,0.431300783,0.44052412,0.049557133,0.053143987,0.002269234,0.002488837,0.00065881,0.000512408,7.32E-05,7.32E-05,0.010614157,0.00878413,0.889685967,0.112876071,0.011272967,0.004977674,0.000366005,1
1077,3,0,12.3,12.1,10.69596957,33.60336357,28.61653139,27.08413547,2.5,98.9,13.6,16.8,63895,96814,0.48081889,0.51918111,0.049249076,0.095306464,0.047069639,0.129568038,0.061809242,0.059888033,0.055074679,0.053690582,0.051046336,0.06104489,0.06206747,0.065651662,0.064691057,0.053897164,0.041719173,0.027165493,0.021061004,40.2,0.415322164,0.445576053,0.047286549,0.054692503,0.002830169,0.002241411,0.005360795,0.005773958,0.00045448,0.000361518,0.009564732,0.010535666,0.879583531,0.113351375,0.011878447,0.014099201,0.000754023,1
1079,3,3,14.8,12.6,15.44054748,41.12917023,27.8100941,15.6201882,2.3,93,14.2,19.2,61064,33502,0.489552863,0.510447137,0.055280282,0.1080831,0.055011641,0.075398484,0.060503851,0.064026028,0.05677273,0.056354844,0.058712913,0.070234613,0.074174676,0.073428452,0.061906752,0.050265656,0.038594711,0.024625395,0.016625873,42.2,0.38702167,0.400543251,0.047728494,0.053161005,0.028326667,0.028684855,0.001581995,0.001581995,0.000179094,5.97E-05,0.024714942,0.026416333,0.836576921,0.112888783,0.094471972,0.006686168,0.00056713,1
1081,3,4,7.2,10.6,8.574288965,21.79658703,28.29579067,41.33333333,2.3,99.9,17.9,14.9,62301,183215,0.492994569,0.507005431,0.052943263,0.104920449,0.050443468,0.164156865,0.068929946,0.066244576,0.063122561,0.062041863,0.056354556,0.059689436,0.055885162,0.055568594,0.048101957,0.037600633,0.026728161,0.01534263,0.011925879,34.4,0.352307398,0.352716754,0.105782823,0.12209699,0.002014027,0.001943072,0.022432661,0.019927408,0.00064951,0.000474852,0.009808149,0.009846355,0.722610048,0.237786207,0.009278716,0.048991622,0.000993368,1
1083,2,4,9.2,32.2,12.43749504,26.367172,30.80403207,30.3913009,2.1,139.3,8.6,11.3,81811,114654,0.501735657,0.498264343,0.055096202,0.110576168,0.054128072,0.075845588,0.062884854,0.069827481,0.068126712,0.070438014,0.066024735,0.072016676,0.068998901,0.066146842,0.053988522,0.041306889,0.031721527,0.017391456,0.015481361,40.3,0.398991749,0.397866625,0.074755351,0.070464179,0.004535385,0.004177787,0.010065065,0.011887941,0.000941965,0.000985574,0.012446142,0.012882237,0.82028538,0.157360406,0.018647409,0.027177421,0.00133445,1
1085,2,3,17.3,-1.6,16.77382483,43.99199886,25.36076582,13.87341049,4.6,70.8,29.4,42.1,42011,9717,0.4755583,0.5244417,0.061438716,0.107234743,0.05227951,0.074302768,0.054131934,0.066995986,0.05310281,0.059277555,0.048986313,0.059997942,0.07224452,0.076772666,0.071112483,0.051353298,0.040856231,0.027168879,0.022743645,42.7,0.129772564,0.127096841,0.336009056,0.388391479,0.001955336,0.001646599,0.002572811,0.002264073,0.00041165,0,0.004836884,0.005042709,0.265822785,0.729031594,0.007409694,0.006895132,0.00041165,0
1087,3,4,13.1,-4.5,15.79624389,31.72112169,31.74684847,20.73578595,3.2,61.3,28.8,40.6,40710,18370,0.452966794,0.547033206,0.045454545,0.079150789,0.041317365,0.184812194,0.054273272,0.056124115,0.045400109,0.045127926,0.045998911,0.052422428,0.063309744,0.067283615,0.06401742,0.0636908,0.044365814,0.025911813,0.02133914,39.2,0.093358737,0.090800218,0.347740882,0.443494829,0.001360915,0.001959717,0.003592814,0.00239521,0.000108873,5.44E-05,0.006804573,0.008328797,0.195917256,0.799564507,0.009471965,0.009635275,0.000653239,0
1089,2,4,8.9,19.9,7.409038043,19.17419715,27.7264739,45.69029091,2,134.7,10.5,13.5,86172,412600,0.492484246,0.507515754,0.055392632,0.107905962,0.051117305,0.096752302,0.071318468,0.072682986,0.067687833,0.063797867,0.05637906,0.060916142,0.065845856,0.068936016,0.054425594,0.040506544,0.030341735,0.019028114,0.016965584,38.3,0.342995637,0.339023267,0.117993214,0.134028114,0.003977218,0.003933592,0.012224915,0.014810955,0.000559864,0.000559864,0.014733398,0.015159961,0.708519147,0.266740184,0.018349491,0.036871062,0.001020359,1
1091,6,0,16.1,-1.4,14.38292607,34.43396226,30.76863594,20.41447572,3.3,76.4,23.5,33.1,47228,18684,0.474523657,0.525476343,0.056358382,0.112074502,0.05539499,0.076214943,0.056679512,0.064119032,0.057107686,0.054859773,0.059355598,0.06465425,0.065885249,0.067597945,0.06652751,0.054324556,0.040890602,0.02569043,0.02226504,42.1,0.228109613,0.23453222,0.236191394,0.27970456,0.001338043,0.001338043,0.001819739,0.001766217,0.000963391,0.000802826,0.006101477,0.007332477,0.4746307,0.523067866,0.008081781,0.005512738,0.001231,1
1093,9,3,15.1,6.6,17.8913892,36.09598612,33.18074495,12.83187973,2.9,80,19,24.3,48829,29244,0.498495418,0.501504582,0.054541102,0.102756121,0.052523595,0.075878813,0.055772124,0.060183285,0.055908904,0.058370948,0.057071536,0.070202435,0.069586924,0.070783751,0.063158255,0.053686226,0.043325127,0.028723841,0.027527014,43.7,0.461701546,0.471241964,0.024552045,0.017644645,0.002701409,0.002564629,0.001778143,0.001949118,0.00034195,0.000547121,0.007420326,0.007557106,0.946826699,0.049958966,0.011557926,0.005402818,0.000615511,1
1095,4,3,12.5,10.5,15.57924815,32.67939717,30.41494477,21.32640991,2.1,89.4,16.5,21.5,59882,100756,0.495752114,0.504247886,0.073891381,0.126543332,0.059778078,0.082178729,0.058517607,0.062696018,0.058686331,0.058974155,0.055559967,0.06355949,0.061108023,0.064819961,0.057793084,0.044900552,0.034191512,0.02135853,0.015443249,38.1,0.455049823,0.466215411,0.018559689,0.014887451,0.006858152,0.006520703,0.003245464,0.004714359,0.002143793,0.002143793,0.009895192,0.009766168,0.939199651,0.043084283,0.022321251,0.01055024,0.002461392,1
